cod_depto,professor
666,RONI IVAN ROCHA DE OLIVEIRA
666,ROGERIO FERREIRA
666,CLARICE APARECIDA DOS SANTOS
666,CAROLINE BAHNIUK
666,JOELMA RODRIGUES DA SILVA
666,JOELMA RODRIGUES DA SILVA
666,JOELMA RODRIGUES DA SILVA
666,Vangela do Carmo Oliveira Vasconcelos
666,FELIPE CANOVA GONCALVES
666,SIMONE VASCONCELOS DA SILVA
666,SIMONE VASCONCELOS DA SILVA
666,NATHAN CARVALHO PINHEIRO
666,MIKHAEL AEL ROCHA ALVES
666,REGINA COELLY FERNANDES SARAIVA
666,REGINA COELLY FERNANDES SARAIVA
666,REGINA COELLY FERNANDES SARAIVA
666,PRISCILLA COPPOLA DE SOUZA RODRIGUES
666,THALLES GOMES CAMÊLLO DA COSTA
666,JOELMA RODRIGUES DA SILVA
666,ROSINEIDE MAGALHAES DE SOUSA
666,RAFAEL LITVIN VILLAS BOAS
666,ADRIANA GOMES SILVA
666,ERINA VITORIO RODRIGUES
666,EDUARDO BESSA PEREIRA DA SILVA
666,ANDREIA BORGES AVELAR DA SILVA
666,ROGERIO FERREIRA
666,ANDREIA BORGES AVELAR DA SILVA
666,CHRISTIANO DEL CANTONI GATI
666,JULIANA ROCHET WIRTH CHAIBUB PAULINO
666,JULIANA ROCHET WIRTH CHAIBUB PAULINO
666,JULIANA ROCHET WIRTH CHAIBUB PAULINO
666,CLARICE APARECIDA DOS SANTOS
666,CLARICE APARECIDA DOS SANTOS
666,CLARICE APARECIDA DOS SANTOS
666,ERINA VITORIO RODRIGUES
666,CYNARA CAROLINE KERN BARRETO
666,ROSINEIDE MAGALHAES DE SOUSA
666,RAFAEL LITVIN VILLAS BOAS
666,FELIPE CANOVA GONCALVES
666,ROGERIO CESAR DOS SANTOS
666,LUIZ GUILHERME DE OLIVEIRA
666,RODOLPHO PINHEIRO D AZEVEDO
666,FELIPE CANOVA GONCALVES
666,THALLES GOMES CAMÊLLO DA COSTA
666,RODOLPHO PINHEIRO D AZEVEDO
666,TAMIEL KHAN BAIOCCHI JACOBSON
666,JULIANA ROCHET WIRTH CHAIBUB PAULINO
666,MONICA CASTAGNA MOLINA
666,MONICA CASTAGNA MOLINA
666,JULIANA ROCHET WIRTH CHAIBUB PAULINO
666,MONICA CASTAGNA MOLINA
666,JULIANA ROCHET WIRTH CHAIBUB PAULINO
666,CYNARA CAROLINE KERN BARRETO
666,ELEN PRESOTTO
666,FLAVIO MURILO PEREIRA DA COSTA
666,CLARICE APARECIDA DOS SANTOS
666,NATHAN CARVALHO PINHEIRO
666,CLARICE APARECIDA DOS SANTOS
666,CLARICE APARECIDA DOS SANTOS
666,ROGERIO FERREIRA
666,CLARICE APARECIDA DOS SANTOS
666,CHRISTIANO DEL CANTONI GATI
666,ELIETE AVILA WOLFF
666,ELIETE AVILA WOLFF
666,DJIBY MANE
666,ROGERIO FERREIRA
666,ELIETE AVILA WOLFF
666,JANDERSON SILVA SANTOS
666,LUIZ CLAUDIO PEREIRA
666,JANDERSON SILVA SANTOS
666,ELIENE NOVAES ROCHA
666,ELIENE NOVAES ROCHA
666,PRISCILLA COPPOLA DE SOUZA RODRIGUES
666,ELIENE NOVAES ROCHA
666,SIMONE VASCONCELOS DA SILVA
666,SIMONE VASCONCELOS DA SILVA
666,ERINA VITORIO RODRIGUES
666,TATIANA BARBOSA ROSADO LAVIOLA
666,LUDGERO CARDOSO GALLI VIEIRA
666,ANDREIA BORGES AVELAR DA SILVA
666,JANDERSON SILVA SANTOS
666,MARIA OSANETTE DE MEDEIROS
666,PRISCILLA COPPOLA DE SOUZA RODRIGUES
666,MARIA OSANETTE DE MEDEIROS
666,ANDREIA BORGES AVELAR DA SILVA
666,MARIA OSANETTE DE MEDEIROS
666,BERNHARD GEORG ENDERS NETO
666,TATIANE QUETLY MUNIZ DE OLIVEIRA DA SILVA
666,ANDREIA BORGES AVELAR DA SILVA
666,JOAO BATISTA PEREIRA DE QUEIROZ
666,JOAO PAULO FERREIRA DOS SANTOS
666,JOAO BATISTA PEREIRA DE QUEIROZ
666,JOAO BATISTA PEREIRA DE QUEIROZ
666,CHRISTIANO DEL CANTONI GATI
666,PRISCILLA COPPOLA DE SOUZA RODRIGUES
666,MIKHAEL AEL ROCHA ALVES
666,RAFAELA CARARETO POLYCARPO
666,KARIM MARINI THOME
666,IRINEU TAMAIO
666,MARIA CLARA HORTENCIO CLEMENTE
666,MAURO FRANCISCO PINHEIRO DA SILVA
666,MARIA CLARA HORTENCIO CLEMENTE
666,POLIANA DUTRA MAIA
666,POLIANA DUTRA MAIA
666,CARLOS TADEU CARVALHO DO NASCIMENTO
666,CARLOS JOSE SOUSA PASSOS
666,IRINEU TAMAIO
666,ANDREIA DE ALMEIDA
666,JOSE VICENTE ELIAS BERNARDI
666,JOAQUIM ANTONILDO PINHO PINHEIRO
666,TANIA CRISTINA DA SILVA CRUZ
666,FLAVIA NOGUEIRA DE SA
666,REGINA COELLY FERNANDES SARAIVA
666,THIAGO MOREIRA DE CARVALHO
666,TIBERIO LEONARDO GUITTON
666,JOSE EDUARDO CASTILHO
666,JAIM JOSE DA SILVA JUNIOR
666,ANTONIO DE ALMEIDA NOBRE JUNIOR
666,MIREYA EUGENIA VALENCIA PERAFAN
666,SERGIO SAUER
666,MAURO EDUARDO DEL GROSSI
666,FERNANDA REGINA NASCIMENTO
666,CELSO VILA NOVA DE SOUZA JUNIOR
666,LOUISE BRANDES MOURA FERREIRA
666,LOUISE BRANDES MOURA FERREIRA
666,MARCELO XIMENES AGUIAR BIZERRIL
666,PAULO GABRIEL FRANCO DOS SANTOS
666,EDUARDO LEONARDECZ NETO
666,EDUARDO LEONARDECZ NETO
666,WILLIAM SANTANA
666,TAYLINE WALVERDE BISPO
666,KARIM MARINI THOME
666,FLAVIO MURILO PEREIRA DA COSTA
666,CELSO VILA NOVA DE SOUZA JUNIOR
666,MARLON VINICIUS BRISOLA
666,VANIA FERREIRA ROQUE SPECHT
666,PAULO PETRONILIO CORREIA
666,PAULO PETRONILIO CORREIA
666,FLAVIA NOGUEIRA DE SA
666,ANDREIA DE ALMEIDA
666,MARCELO HENRIQUE LEAO SANTOS
666,TAMIEL KHAN BAIOCCHI JACOBSON
666,RICARDO TOLEDO NEDER
666,JAIM JOSE DA SILVA JUNIOR
666,MARIO LUCIO DE AVILA
666,FERNANDA REGINA NASCIMENTO
666,MARLON VINICIUS BRISOLA
666,RAFAELA CARARETO POLYCARPO
666,EDUARDO LEONARDECZ NETO
666,MAGALI COSTA GUIMARAES
666,JOAQUIM ANTONILDO PINHO PINHEIRO
666,ANTONIO DE ALMEIDA NOBRE JUNIOR
666,MARIA CLARA HORTENCIO CLEMENTE
666,MARIA CLARA HORTENCIO CLEMENTE
666,CYNTHIA BISINOTO EVANGELISTA DE OLIVEIRA
666,CYNTHIA BISINOTO EVANGELISTA DE OLIVEIRA
666,PAULO EDUARDO DE BRITO
666,IVAN FERREIRA DA COSTA
666,MARCELLA LEMOS BRETTAS CARNEIRO
666,CHRISTIANO DEL CANTONI GATI
666,MARCELLA LEMOS BRETTAS CARNEIRO
666,CHRISTIANO DEL CANTONI GATI
666,ARMANDO DE MENDONCA MAROJA
666,ARMANDO DE MENDONCA MAROJA
666,PAULO GABRIEL FRANCO DOS SANTOS
666,JULIANA EUGENIA CAIXETA
666,OTILIE EICHLER VERCILLO
666,OTILIE EICHLER VERCILLO
666,DELANO MOODY SIMOES DA SILVA
666,DELANO MOODY SIMOES DA SILVA
666,JEANE CRISTINA GOMES ROTTA
666,MAISA SANTOS JOAQUIM
666,DONARIA COELHO DUARTE
666,THIAGO DIAS TROMBETA
666,JEAN LOUIS LE GUERROUE
666,LUIS ANTONIO PASQUETTI
666,SILVIA REGINA STARLING ASSAD DE AVILA
666,TITO RICARDO VAZ DA COSTA
666,SILVIA REGINA STARLING ASSAD DE AVILA
666,JONILTO COSTA SOUSA
666,LUIZ GUILHERME DE OLIVEIRA
666,MANOEL PEREIRA DE ANDRADE
666,MAURO EDUARDO DEL GROSSI
666,DONARIA COELHO DUARTE
666,TAYLINE WALVERDE BISPO
666,WESCLEY WELL VICENTE BEZERRA
666,ANTONIO LUIZ DE MELO
666,ROSYLANE DORIS DE VASCONCELOS
666,ROSYLANE DORIS DE VASCONCELOS
666,ANETE MARIA DE OLIVEIRA
666,ANETE MARIA DE OLIVEIRA
666,MARCO AURELIO ALVES BARBOSA
666,ISMAEL VICTOR DE LUCENA COSTA
666,MARCELO XIMENES AGUIAR BIZERRIL
666,DANILO ARRUDA FURTADO
666,DANILO ARRUDA FURTADO
666,PHILIPPE POMIER LAYRARGUES
666,MARIA CLARA HORTENCIO CLEMENTE
666,MAURO FRANCISCO PINHEIRO DA SILVA
666,MAURO FRANCISCO PINHEIRO DA SILVA
666,BERNHARD GEORG ENDERS NETO
666,ISMAEL VICTOR DE LUCENA COSTA
666,SUSAN ELIZABETH MARTINS CESAR DE OLIVEIRA
666,JANAINA DEANE DE ABREU SA DINIZ
666,TAYLINE WALVERDE BISPO
666,JOAO BATISTA PEREIRA DE QUEIROZ
666,JOAO BATISTA PEREIRA DE QUEIROZ
666,JOAO BATISTA PEREIRA DE QUEIROZ
666,LUIS ANTONIO PASQUETTI
666,LUIS ANTONIO PASQUETTI
666,LUIS ANTONIO PASQUETTI
666,JAIR RECK
666,JAIR RECK
666,JAIR RECK
666,ELIENE NOVAES ROCHA
666,ELIENE NOVAES ROCHA
666,ELIENE NOVAES ROCHA
666,FELIPE CANOVA GONCALVES
666,JEANE CRISTINA GOMES ROTTA
666,FRANCO DE SALLES PORTO
666,MAISA ISABELA RODRIGUES
666,VANIA FERREIRA ROQUE SPECHT
666,MANOEL PEREIRA DE ANDRADE
666,RAFAELA CARARETO POLYCARPO
666,LUCIANA DE OLIVEIRA MIRANDA
666,CLARISSA MELO LIMA
666,JANAINA DEANE DE ABREU SA DINIZ
666,LUCIJANE MONTEIRO DE ABREU
666,IRINEU TAMAIO
666,LUIZ FABRICIO ZARA
666,MONICA CELEIDA RABELO NOGUEIRA
666,PHILIPPE POMIER LAYRARGUES
666,CARLOS JOSE SOUSA PASSOS
666,JONILTO COSTA SOUSA
666,SUSAN ELIZABETH MARTINS CESAR DE OLIVEIRA
666,ELEN PRESOTTO
666,ELIETE AVILA WOLFF
666,JAIR RECK
666,JEANE CRISTINA GOMES ROTTA
666,FRANCO DE SALLES PORTO
666,ELIENE NOVAES ROCHA
666,CHRISTIANO DEL CANTONI GATI
666,ELIENE NOVAES ROCHA
666,ROGERIO FERREIRA
666,JOAO PAULO FERREIRA DOS SANTOS
666,ELIENE NOVAES ROCHA
666,TAYLINE WALVERDE BISPO
666,DJIBY MANE
666,JOAO PAULO FERREIRA DOS SANTOS
666,NATHAN CARVALHO PINHEIRO
666,CYNARA CAROLINE KERN BARRETO
666,ANDREIA DE ALMEIDA
666,LUCIANA DE OLIVEIRA MIRANDA
666,ANTONIO DE ALMEIDA NOBRE JUNIOR
666,LUIZ FELIPPE SALEMI
666,CAROLINA LOPES ARAUJO
666,ALEXANDRE NASCIMENTO DE ALMEIDA
666,TAYLINE WALVERDE BISPO
666,DULCE MARIA SUCENA DA ROCHA
666,MARIA CRISTINA DE OLIVEIRA
666,ELIZABETH MARIA MAMEDE DA COSTA
666,ELIZABETH MARIA MAMEDE DA COSTA
666,ALEXANDRE NASCIMENTO DE ALMEIDA
666,LUCIJANE MONTEIRO DE ABREU
666,LUIZ HONORATO DA SILVA JUNIOR
666,TIBERIO LEONARDO GUITTON
666,ROMULO JOSE DA COSTA RIBEIRO
666,WILLIAM SANTANA
666,AMANDA MARINA ANDRADE MEDEIROS
666,AMANDA MARINA ANDRADE MEDEIROS
666,IVAN FERREIRA DA COSTA
666,ANDRE VITOR FERNANDES DOS SANTOS
666,ANDRE VITOR FERNANDES DOS SANTOS
666,FRANCO DE SALLES PORTO
666,FRANCO DE SALLES PORTO
666,VIVIANE APARECIDA DA SILVA FALCOMER
666,VIVIANE APARECIDA DA SILVA FALCOMER
666,ANTONIO DE ALMEIDA NOBRE JUNIOR
666,EDUARDO LEONARDECZ NETO
666,ELAINE NOLASCO RIBEIRO
666,ALEXANDRE NASCIMENTO DE ALMEIDA
666,CLARISSA MELO LIMA
666,LUIZ FABRICIO ZARA
666,CAROLINA LOPES ARAUJO
666,MARCO AURELIO ALVES BARBOSA
666,TANIA CRISTINA DA SILVA CRUZ
666,ELAINE NOLASCO RIBEIRO
666,JOAQUIM ANTONILDO PINHO PINHEIRO
666,TANIA CRISTINA DA SILVA CRUZ
666,CARLOS JOSE SOUSA PASSOS
666,CLARISSA MELO LIMA
429,TANIA CRISTINA DA SILVA CRUZ
429,ANA CLAUDIA GONÇALVES SOUZA OLIVEIRA
429,TANIA CRISTINA DA SILVA CRUZ
429,Daiane Pereira da Fonseca Lopes
429,NATALIA LIMA DE OLIVEIRA
429,TANIA CRISTINA DA SILVA CRUZ
429,JONATHAS FELIPE AIRES FERREIRA
429,Sonia Marise Salles Carvalho
429,PAULO CELSO DOS REIS GOMES
429,MARIO DE OLIVEIRA ANDRADE
429,MARIO DE OLIVEIRA ANDRADE
429,TALITA SOUZA CARMO
429,LIVIA PEREIRA DE ARAUJO
429,LARISSE ARAUJO LIMA
429,RAFAEL AMARAL SHAYANI
429,JOSE ALFREDO RUIZ VARGAS
673,EDSON ALVES DA COSTA JUNIOR
673,RONNE TOLEDO
673,SUELIA DE SIQUEIRA RODRIGUES FLEURY ROSA
673,MARCUS VINICIUS CHAFFIM COSTA
673,WELLINGTON AVELINO DO AMARAL
673,RITA DE CASSIA SILVA
673,ALEX REIS
673,JORGE ANDRES CORMANE ANGARITA
673,JOHN LENON CARDOSO GARDENGHI
673,BRUNO CESAR RIBAS
673,RICARDO RAMOS FRAGELLI
673,JUNGPYO LEE
673,RAFAEL CASTILHO FARIA MENDES
673,OLEXIY SHYNKARENKO
673,ARTEM ANDRIANOV
673,ANDRE MURILO DE ALMEIDA PINTO
673,RAFAEL RODRIGUES DA SILVA
673,OLEXIY SHYNKARENKO
673,POLLIANA CANDIDA OLIVEIRA MARTINS
673,ANDREIA ALVES COSTA LINDINGER
673,WILLIAM REIS SILVA
673,SERGIO HENRIQUE DA SILVA CARNEIRO
673,PAOLO GESSINI
673,JUNGPYO LEE
673,EDSON ALVES DA COSTA JUNIOR
673,ANDREA CASTELLO BRANCO JUDICE
673,REJANE MARIA DA COSTA FIGUEIREDO
673,RHANDER VIANA
673,EDISON GUSTAVO CUEVA GALARRAGA
673,MARCUS VINICIUS BATISTUTA
673,VANDOR ROBERTO VILARDI RISSOLI
673,TATIANE DA SILVA EVANGELISTA
673,LUIS FILOMENO DE JESUS FERNANDES
673,EULER DE VILHENA GARCIA
673,GILMAR SILVA BESERRA
673,DIOGO DE OLIVEIRA COSTA
673,ANDERSON JOSE COSTA SENA
673,DIOGO DE OLIVEIRA COSTA
673,MARCELINO MONTEIRO DE ANDRADE
673,ANDERSON JOSE COSTA SENA
673,ANDERSON JOSE COSTA SENA
673,ANDERSON JOSE COSTA SENA
673,ANDERSON JOSE COSTA SENA
673,ANDERSON JOSE COSTA SENA
673,ANDERSON JOSE COSTA SENA
673,CLAUDIA PATRICIA OCHOA DIAZ
673,DIOGO DE OLIVEIRA COSTA
673,HENRIQUE MARRA TAIRA MENEGAZ
673,ANDERSON JOSE COSTA SENA
673,DIOGO DE OLIVEIRA COSTA
673,GUILLERMO ALVAREZ BESTARD
673,HENRIQUE MARRA TAIRA MENEGAZ
673,DIOGO DE OLIVEIRA COSTA
673,DIOGO DE OLIVEIRA COSTA
673,CLAUDIA PATRICIA OCHOA DIAZ
673,HENRIQUE MARRA TAIRA MENEGAZ
673,HENRIQUE MARRA TAIRA MENEGAZ
673,GILMAR SILVA BESERRA
673,GILMAR SILVA BESERRA
673,RENATO VILELA LOPES
673,RENATO VILELA LOPES
673,DANIEL MAURICIO MUNOZ ARBOLEDA
673,EMMANUEL PACHECO ROCHA LIMA
673,EMMANUEL PACHECO ROCHA LIMA
673,EMMANUEL PACHECO ROCHA LIMA
673,SANDRA MARIA DA LUZ
673,SANDRA MARIA DA LUZ
673,EDISON GUSTAVO CUEVA GALARRAGA
673,EDISON GUSTAVO CUEVA GALARRAGA
673,EDISON GUSTAVO CUEVA GALARRAGA
673,EDISON GUSTAVO CUEVA GALARRAGA
673,EMMANUEL PACHECO ROCHA LIMA
673,FABIO ALFAIA DA CUNHA
673,ALESSANDRO BORGES DE SOUSA OLIVEIRA
673,EMMANUEL PACHECO ROCHA LIMA
673,RODRIGO ARBEY MUNOZ MENESES
673,FABRICIO ATAIDES BRAZ
673,SERGIO ANTONIO ANDRADE DE FREITAS
673,GLAUCO VITOR PEDROSA
673,EDSON ALVES DA COSTA JUNIOR
673,GLAUCO VITOR PEDROSA
673,JORGE ANDRES CORMANE ANGARITA
673,FLAVIO HENRIQUE JUSTINIANO RIBEIRO DA SILVA
673,LOANA NUNES VELASCO
673,RUDI HENRI VAN ELS
673,RUDI HENRI VAN ELS
673,JORGE ANDRES CORMANE ANGARITA
673,LOANA NUNES VELASCO
673,FLAVIO HENRIQUE JUSTINIANO RIBEIRO DA SILVA
673,RUDI HENRI VAN ELS
673,RUDI HENRI VAN ELS
673,EBERTH DE ALMEIDA CORREA
673,JHON NERO VAZ GOULART
673,PAOLO GESSINI
673,JHON NERO VAZ GOULART
673,PAOLO GESSINI
673,DANIEL COSTA ARAUJO
673,ROBERTO DE SOUZA BAPTISTA
673,WILLIAM REIS SILVA
673,SEBASTIEN ROLAND MARIE JOSEPH RONDINEAU
673,GUILLERMO ALVAREZ BESTARD
673,DIOGO DE OLIVEIRA COSTA
673,DIOGO DE OLIVEIRA COSTA
673,WELLINGTON AVELINO DO AMARAL
673,GERARDO ANTONIO IDROBO PIZO
673,GERARDO ANTONIO IDROBO PIZO
673,MARCUS VINICIUS BATISTUTA
673,MARCUS VINICIUS CHAFFIM COSTA
673,LUCIANO EMIDIO NEVES DA FONSECA
673,DIOGO CAETANO GARCIA
673,MARCELO BENTO DA SILVA
673,ARTUR ELIAS DE MORAIS BERTOLDI
673,Fernando Merege
673,POLLIANA CANDIDA OLIVEIRA MARTINS
673,EBERTH DE ALMEIDA CORREA
673,MATHEUS BERNARDINI DE SOUZA
673,VINICIUS DE CARVALHO RISPOLI
673,RENATO CORAL SAMPAIO
673,RENATO CORAL SAMPAIO
673,ANDRE LUIZ ALMEIDA PENNA
673,ANDRE LUIZ ALMEIDA PENNA
673,GERARDO ANTONIO IDROBO PIZO
673,GERARDO ANTONIO IDROBO PIZO
673,SEBASTIEN ROLAND MARIE JOSEPH RONDINEAU
673,MAURICIO SERRANO
673,MAURICIO SERRANO
673,CLAUDIA PATRICIA OCHOA DIAZ
673,PAULA MEYER SOARES
673,GLAUCENY CIRNE DE MEDEIROS
673,WANDER CLEBER MARIA PEREIRA DA SILVA
673,BRUNO CESAR RIBAS
673,VANDOR ROBERTO VILARDI RISSOLI
673,GEORGE MARSICANO CORREA
673,HILMER RODRIGUES NERI
673,CARLA SILVA ROCHA AGUIAR
673,MARIA VITORIA DUARTE FERRARI
673,TIAGO ALVES DA FONSECA
673,JOHN LENON CARDOSO GARDENGHI
673,LINDOMAR BOMFIM DE CARVALHO DE JESUS
673,NILTON CORREIA DA SILVA
673,ROSE YURI SHIMIZU
673,ROSE YURI SHIMIZU
673,MARIA ALZIRA DE ARAUJO NUNES
673,MARIA ALZIRA DE ARAUJO NUNES
673,JULIANA PETROCCHI RODRIGUES
673,DIOGO CAETANO GARCIA
673,RICARDO AJAX DIAS KOSLOSKI
673,EVANDRO LEONARDO SILVA TEIXEIRA
673,ARTUR ELIAS DE MORAIS BERTOLDI
673,MATEUS RODRIGUES MIRANDA
673,SERGIO HENRIQUE DA SILVA CARNEIRO
673,SUZANA MOREIRA AVILA
673,GLAUCENY CIRNE DE MEDEIROS
673,ENEIDA GONZALEZ VALDES
673,MATEUS RODRIGUES MIRANDA
673,ROSEANY DE VASCONCELOS VIEIRA LOPES
673,MARILIA MIRANDA FORTE GOMES
673,RODRIGO ANDRES MIRANDA CERDA
673,FABIANA FREITAS MENDES
673,ANDRE LUIZ PERON MARTINS LANNA
673,FABIANA FREITAS MENDES
673,LUIS FILOMENO DE JESUS FERNANDES
673,HENRIQUE GOMES DE MOURA
673,LUCIANO EMIDIO NEVES DA FONSECA
673,RODRIGO ANDRES MIRANDA CERDA
673,LINDOMAR BOMFIM DE CARVALHO DE JESUS
673,FERNANDO PAIVA SCARDUA
673,MARIA VITORIA DUARTE FERRARI
673,JOSIANE DO SOCORRO AGUIAR DE SOUZA DE OLIVEIRA CAMPOS
673,FERNANDO PAIVA SCARDUA
673,RAFAEL RODRIGUES DA SILVA
673,MARCELINO MONTEIRO DE ANDRADE
673,GABRIELA CUNHA POSSA
673,SANDRA MARIA FALEIROS LIMA
673,SANDRA MARIA FALEIROS LIMA
673,VANESSA MARIA DE CASTRO
673,VANESSA MARIA DE CASTRO
673,MÁRCIO HENRIQUE DE CARVALHO
673,FABIANO ARAUJO SOARES
673,SALEH BARBOSA KHALIL
673,HIMILSYS HERNANDEZ GONZALEZ
673,ENEIDA GONZALEZ VALDES
673,HIMILSYS HERNANDEZ GONZALEZ
673,ENEIDA GONZALEZ VALDES
673,MATEUS RODRIGUES MIRANDA
673,AUGUSTO CESAR DE MENDONCA BRASIL
673,TIAGO ALVES DA FONSECA
673,DANIEL SUNDFELD LIMA
673,GEORGE MARSICANO CORREA
673,ANDRE BARROS DE SALES
673,SERGIO ANTONIO ANDRADE DE FREITAS
673,ANDRE BARROS DE SALES
673,JOSIANE DO SOCORRO AGUIAR DE SOUZA DE OLIVEIRA CAMPOS
673,FELIPE CHAGAS STORTI
673,PATRICIA REGINA SOBRAL BRAGA
673,MAURA ANGELICA MILFONT SHZU
673,RITA DE CASSIA SILVA
673,REJANE MARIA DA COSTA FIGUEIREDO
673,MARIO DE OLIVEIRA ANDRADE
673,RODRIGO ARBEY MUNOZ MENESES
673,RODRIGO ARBEY MUNOZ MENESES
673,RODRIGO ARBEY MUNOZ MENESES
673,ALESSANDRO BORGES DE SOUSA OLIVEIRA
673,EMMANUEL PACHECO ROCHA LIMA
673,SANDRA MARIA DA LUZ
673,FABIO CORDEIRO DE LISBOA
673,MARIO DE OLIVEIRA ANDRADE
673,DANIEL MAURICIO MUNOZ ARBOLEDA
673,PAULA MEYER SOARES
673,LUCIANO GONCALVES NOLETO
673,AUGUSTO CESAR DE MENDONCA BRASIL
673,LUCIANO GONCALVES NOLETO
673,AUGUSTO CESAR DE MENDONCA BRASIL
673,HILMER RODRIGUES NERI
673,MILENE SERRANO
673,MILENE SERRANO
673,MILENE SERRANO
673,FERNANDO WILLIAM CRUZ
673,BRUNO LUIZ PEREIRA
673,CRISTIANO JACQUES MIOSSO RODRIGUES MENDES
673,FABIANO ARAUJO SOARES
673,EVANDRO LEONARDO SILVA TEIXEIRA
673,CARLA TATIANA MOTA ANFLOR
673,MAURA ANGELICA MILFONT SHZU
673,SUZANA MOREIRA AVILA
673,HENRIQUE GOMES DE MOURA
673,RAFAEL RODRIGUES DA SILVA
673,LUCIANO GONCALVES NOLETO
673,MARIA DEL PILAR HIDALGO FALLA
673,ELAINE VENSON
673,ELAINE VENSON
673,CARLA SILVA ROCHA AGUIAR
673,RENATO CORAL SAMPAIO
673,ANDRE LUIZ PERON MARTINS LANNA
673,FERNANDO WILLIAM CRUZ
673,ALEX REIS
673,RHANDER VIANA
673,JOSE FELICIO DA SILVA
673,RICARDO MATOS CHAIM
673,GIOVANNI ALMEIDA SANTOS
673,PAOLO GESSINI
673,LUCIANO GONCALVES NOLETO
673,RUDI HENRI VAN ELS
673,GABRIELA CUNHA POSSA
673,DANIEL COSTA ARAUJO
673,JOSE FELICIO DA SILVA
673,ROBERTO DE SOUZA BAPTISTA
673,SUELIA DE SIQUEIRA RODRIGUES FLEURY ROSA
673,EULER DE VILHENA GARCIA
673,LOANA NUNES VELASCO
673,PAULA MEYER SOARES
673,MARIA ALZIRA DE ARAUJO NUNES
673,HENRIQUE GOMES DE MOURA
673,BRUNO LUIZ PEREIRA
673,CRISTIANE SOARES RAMOS
673,WANDER CLEBER MARIA PEREIRA DA SILVA
673,REJANE MARIA DA COSTA FIGUEIREDO
673,RICARDO AJAX DIAS KOSLOSKI
673,CRISTIANE SOARES RAMOS
673,SANDRO AUGUSTO PAVLIK HADDAD
673,FABIO CORDEIRO DE LISBOA
673,CARLA TATIANA MOTA ANFLOR
673,ARTEM ANDRIANOV
673,MANUEL NASCIMENTO DIAS BARCELOS JUNIOR
673,CRISTIANO JACQUES MIOSSO RODRIGUES MENDES
485,CESAR LIGNELLI
485,CESAR LIGNELLI
485,CESAR LIGNELLI
485,CESAR LIGNELLI
485,CESAR LIGNELLI
485,FRANCINE KEMMER CERNEV
485,SIMONE LACORTE RECOVA
485,FRANCINE KEMMER CERNEV
485,SIMONE LACORTE RECOVA
485,FRANCINE KEMMER CERNEV
485,CESAR LIGNELLI
485,CESAR LIGNELLI
485,CESAR LIGNELLI
485,CESAR LIGNELLI
485,CESAR LIGNELLI
485,CESAR LIGNELLI
485,CESAR LIGNELLI
485,SHAHRAM AFRAHI
485,SIMONE LACORTE RECOVA
485,TATIANA DUARTE MENEZES
485,SIMONE LACORTE RECOVA
485,FRANCINE KEMMER CERNEV
485,CESAR LIGNELLI
485,MARIA DEL ROSARIO TATIANA FERNANDEZ MENDEZ
485,MARIA DEL ROSARIO TATIANA FERNANDEZ MENDEZ
485,THERESE HOFMANN GATTI RODRIGUES DA COSTA
485,MARIA DEL ROSARIO TATIANA FERNANDEZ MENDEZ
485,THERESE HOFMANN GATTI RODRIGUES DA COSTA
485,THERESE HOFMANN GATTI RODRIGUES DA COSTA
485,Luís Müller Posca
485,MARIA DO CARMO COUTO DA SILVA
485,BELIDSON DIAS BEZERRA JUNIOR
485,MARIA CRISTINA DE CARVALHO CASCELLI DE AZEVEDO
485,ROBERTA CANTARELA
485,ROBERTA CANTARELA
485,ROBERTA CANTARELA
485,ROBERTA CANTARELA
485,ROBERTA CANTARELA
485,ALISSON ARAUJO DE ALMEIDA
485,ALISSON ARAUJO DE ALMEIDA
485,ALISSON ARAUJO DE ALMEIDA
485,ALISSON ARAUJO DE ALMEIDA
485,ALISSON ARAUJO DE ALMEIDA
668,FLAVIA MILLENA BIROLI TOKARSKI
668,RODRIGO LENTZ
668,THIAGO APARECIDO TRINDADE
668,JOSCIMAR SOUZA SILVA
668,LUIS FELIPE MIGUEL
668,FLAVIA MILLENA BIROLI TOKARSKI
668,JOSCIMAR SOUZA SILVA
668,ANA JULIA FRANCA MONTEIRO
668,PABLO HOLMES CHAVES
668,ADRIAN NICOLAS ALBALA YOUNG
668,ANA JULIA FRANCA MONTEIRO
668,RODRIGO LENTZ
668,GUSTAVO RODRIGUES MESQUITA
668,ARNALDO MAUERBERG JUNIOR
668,ERIKA LAURINDA AMUSQUIVAR
668,ERIKA LAURINDA AMUSQUIVAR
668,MARILDE LOIOLA DE MENEZES
668,GRAZIELA DIAS TEIXEIRA
668,RICARDO WAHRENDORFF CALDAS
668,REBECCA NEAERA ABERS
668,ANINHO MUCUNDRAMO IRACHANDE
668,CARLOS AUGUSTO MELLO MACHADO
668,ANINHO MUCUNDRAMO IRACHANDE
668,RODRIGO LENTZ
668,FREDERICO BERTHOLINI SANTOS RODRIGUES
668,RICARDO WAHRENDORFF CALDAS
668,FREDERICO BERTHOLINI SANTOS RODRIGUES
668,ANDRE BORGES DE CARVALHO
668,MARILDE LOIOLA DE MENEZES
668,JOSE ALVES DONIZETH
668,ARNALDO MAUERBERG JUNIOR
668,JOSE ALVES DONIZETH
